ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_LipidMask,Intensity_IntegratedIntensityEdge_SORL1Mask_final,Intensity_IntegratedIntensityEdge_sorl1,Intensity_IntegratedIntensity_LipidMask,Intensity_IntegratedIntensity_SORL1Mask_final,Intensity_IntegratedIntensity_sorl1,Intensity_LowerQuartileIntensity_LipidMask,Intensity_LowerQuartileIntensity_SORL1Mask_final,Intensity_LowerQuartileIntensity_sorl1,Intensity_MADIntensity_LipidMask,Intensity_MADIntensity_SORL1Mask_final,Intensity_MADIntensity_sorl1,Intensity_MassDisplacement_LipidMask,Intensity_MassDisplacement_SORL1Mask_final,Intensity_MassDisplacement_sorl1,Intensity_MaxIntensityEdge_LipidMask,Intensity_MaxIntensityEdge_SORL1Mask_final,Intensity_MaxIntensityEdge_sorl1,Intensity_MaxIntensity_LipidMask,Intensity_MaxIntensity_SORL1Mask_final,Intensity_MaxIntensity_sorl1,Intensity_MeanIntensityEdge_LipidMask,Intensity_MeanIntensityEdge_SORL1Mask_final,Intensity_MeanIntensityEdge_sorl1,Intensity_MeanIntensity_LipidMask,Intensity_MeanIntensity_SORL1Mask_final,Intensity_MeanIntensity_sorl1,Intensity_MedianIntensity_LipidMask,Intensity_MedianIntensity_SORL1Mask_final,Intensity_MedianIntensity_sorl1,Intensity_MinIntensityEdge_LipidMask,Intensity_MinIntensityEdge_SORL1Mask_final,Intensity_MinIntensityEdge_sorl1,Intensity_MinIntensity_LipidMask,Intensity_MinIntensity_SORL1Mask_final,Intensity_MinIntensity_sorl1,Intensity_StdIntensityEdge_LipidMask,Intensity_StdIntensityEdge_SORL1Mask_final,Intensity_StdIntensityEdge_sorl1,Intensity_StdIntensity_LipidMask,Intensity_StdIntensity_SORL1Mask_final,Intensity_StdIntensity_sorl1,Intensity_UpperQuartileIntensity_LipidMask,Intensity_UpperQuartileIntensity_SORL1Mask_final,Intensity_UpperQuartileIntensity_sorl1,Location_CenterMassIntensity_X_LipidMask,Location_CenterMassIntensity_X_SORL1Mask_final,Location_CenterMassIntensity_X_sorl1,Location_CenterMassIntensity_Y_LipidMask,Location_CenterMassIntensity_Y_SORL1Mask_final,Location_CenterMassIntensity_Y_sorl1,Location_CenterMassIntensity_Z_LipidMask,Location_CenterMassIntensity_Z_SORL1Mask_final,Location_CenterMassIntensity_Z_sorl1,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_LipidMask,Location_MaxIntensity_X_SORL1Mask_final,Location_MaxIntensity_X_sorl1,Location_MaxIntensity_Y_LipidMask,Location_MaxIntensity_Y_SORL1Mask_final,Location_MaxIntensity_Y_sorl1,Location_MaxIntensity_Z_LipidMask,Location_MaxIntensity_Z_SORL1Mask_final,Location_MaxIntensity_Z_sorl1,Number_Object_Number,Parent_FilteredMicro
3,1,0.0,0.1614557122811675,4.271885319845751,23.384161337278783,22.999924013391137,316.25634212535806,0.013076981529593468,0.0079346913844347,0.005172808654606342,0.0004577711224555969,0.0007248036563396454,0.00079346913844347,0.842987378748675,1.4909551779007664,0.8227049771593892,0.0,0.010559243150055408,0.010559243150055408,0.015609979629516602,0.013641566038131714,0.013641566038131714,0.0,0.008497669067429868,0.00431503567661187,0.013595442637952782,0.008735254087881176,0.0060372698176038115,0.013519493862986565,0.008644236251711845,0.005920500494539738,0.0,0.006958113983273506,0.0027924010064452887,0.0117952236905694,0.005920500494539738,0.0027924010064452887,0.0,0.0011868413043227984,0.0010343433429033783,0.000700728902601211,0.0012041500790365527,0.0012721212104293673,0.014007782563567162,0.00939955748617649,0.006759746931493282,2399.0110742127417,2425.3201983093436,2443.28101902393,530.1987555143227,562.9183068960443,564.1276847298036,0.0,0.0,0.0,2442.5643326206477,564.531669975565,0,2308.0,2310.0,2310.0,493.0,482.0,482.0,0.0,0.0,0.0,1,3
3,2,0.0,0.6152285127900541,2.6740520894527435,0.0,12.251178920269012,104.52360009262338,0.0,0.007721065077930689,0.0053101396188139915,0.0,0.00083924550563097,0.0004577706567943096,nan,1.2096306756323805,1.2942947924965145,0.0,0.0120088504627347,0.0120088504627347,0.0,0.012756542302668095,0.012756542302668095,0.0,0.007989980685585117,0.005738309204834213,nan,0.008658076975455132,0.005977559195506313,0.0,0.008453498594462872,0.0057068741880357265,0.0,0.006210422143340111,0.0036011291667819023,0.0,0.006210422143340111,0.0036011291667819023,0.0,0.0011789566703538652,0.001356554756531192,nan,0.0011983169353650062,0.0010795052444872283,0.0,0.009430075995624065,0.006301976274698973,nan,1594.9927473803998,1594.814959467456,nan,1025.2660319781064,1010.6226352699579,nan,0.0,0.0,1593.9625986503488,1009.6486331922681,0,2327.0,1536.0,1536.0,469.0,1051.0,1051.0,0.0,0.0,0.0,2,5
3,3,0.0,0.12219424871727824,2.5496910507790744,3.582604750059545,18.434912860859185,150.96438790042885,0.01281757839024067,0.008789196610450745,0.006149386055767536,0.0004119938239455223,0.0008392464369535446,0.0006866562180221081,0.16968592237914396,5.002355468004752,3.994915394148802,0.0,0.008148318156599998,0.008987563662230968,0.014602883718907833,0.015442130155861378,0.015442130155861378,0.0,0.0067885693731821245,0.0048658226159906,0.013219943727156992,0.009707695029415053,0.006891462973634112,0.013122758828103542,0.009552148170769215,0.006836041808128357,0.0,0.0053101396188139915,0.0032501716632395983,0.01188677828758955,0.0053101396188139915,0.0032501716632395983,0.0,0.0010452261163062578,0.0010951894676514376,0.0005456282736550187,0.001545150452100319,0.0014263236133475413,0.013630121247842908,0.010513465851545334,0.007537956815212965,1311.8469798111098,1354.1157787733468,1372.0283780946577,1544.3693193098431,1519.9611655837712,1500.1441942291474,0.0,0.0,0.0,1374.879622021364,1497.346023920387,0,1317.0,1376.0,1376.0,1555.0,1560.0,1560.0,0.0,0.0,0.0,3,7
3,4,0.0,0.0898298635147512,1.788387899985537,0.0,27.9267722745426,133.33734855335206,0.0,0.009338521398603916,0.004272526130080223,0.0,0.0022735940292477608,0.001098649576306343,nan,7.3650372344267465,9.630613537518329,0.0,0.006942855194211006,0.007843137718737125,0.0,0.015609979629516602,0.015609979629516602,0.0,0.006416418822482228,0.0034997806261947884,nan,0.011464192230928818,0.005951497435875382,0.0,0.011261158622801304,0.00509651331230998,0.0,0.005615320056676865,0.0022735942620784044,0.0,0.005508507136255503,0.0022735942620784044,0.0,0.0004708712414863896,0.0012354672626881593,nan,0.0028187792981158714,0.002773028513550897,0.0,0.013839933089911938,0.006851301062852144,nan,492.0232616998686,512.735110503173,nan,1730.8455158235047,1723.244141569501,nan,0.0,0.0,522.0584270665953,1720.830744509909,0,2327.0,455.0,452.0,469.0,1715.0,1721.0,0.0,0.0,0.0,4,8
4,1,0.0,0.0,1.8063935553655028,2.4763561710715294,0.0,93.93138225469738,0.01233691954985261,0.0,0.00442511634901166,0.0004425114020705223,0.0,0.0003814753144979477,0.0489965076440507,nan,0.8930939300487055,0.0,0.0,0.004837110172957182,0.014496071264147758,0.0,0.007263294421136379,0.0,nan,0.003901497959752706,0.012764722531296542,nan,0.004814278215093916,0.012756542302668095,0.0,0.004852368962019682,0.0,0.0,0.0034180209040641785,0.011520561762154102,0.0,0.0033722438383847475,0.0,nan,0.0002490509447682154,0.0005676835024134147,nan,0.000571977410953128,0.013199054170399904,0.0,0.005188067443668842,1706.162328700519,nan,1682.4048378356322,30.787778512011066,nan,97.58894406491352,0.0,nan,0.0,1683.2404797293834,97.27379426989903,0,1703.0,1700.0,1619.0,36.0,1332.0,113.0,0.0,0.0,0.0,1,1
4,2,0.0,0.058457314036786556,7.0560922981239855,23.367422175593674,72.41667882911861,522.9462335780263,0.013702602125704288,0.011810483410954475,0.0077821011655032635,0.0004119938239455223,0.001129167154431343,0.0014801248908042908,0.3498945632698534,1.8433829398622925,0.8065876263612197,0.0,0.01016250904649496,0.01016250904649496,0.015609979629516602,0.015609979629516602,0.015609979629516602,0.0,0.00974288567279776,0.006249860317204593,0.014162074045814347,0.012991869183551958,0.009388116144157879,0.014084077440202236,0.012878614477813244,0.009338521398603916,0.0,0.009140154346823692,0.004867628216743469,0.012527656741440296,0.008804455399513245,0.004776074085384607,0.0,0.0003029790535234328,0.0008199610112275255,0.0006426142405107882,0.001526194347710122,0.002144503922185157,0.014526588842272758,0.014099336229264736,0.010742351412773132,1774.489864730763,1815.1520807442682,1824.0456951097185,1395.7985201530055,1426.5235658392676,1427.4179441099254,0.0,0.0,0.0,1824.8117875159328,1427.670305010502,0,1822.0,1797.0,1804.0,1434.0,1364.0,1373.0,0.0,0.0,0.0,2,7
4,3,0.0,0.36037232261151075,3.784496881067753,0.0,13.671625979244709,128.320822566282,0.0,0.011062790639698505,0.008163576945662498,0.0,0.0006713969632983208,0.0006713969632983208,nan,1.4376875861432528,1.212471099453802,0.0,0.012283512391149998,0.012283512391149998,0.0,0.014496071264147758,0.014496071264147758,0.0,0.010920373412470022,0.008466435975543071,nan,0.011745383143681022,0.00904049757406524,0.0,0.011703670024871826,0.008758679032325745,0.0,0.009750515222549438,0.006546120624989271,0.0,0.00941481627523899,0.006057831924408674,0.0,0.0006097092149903191,0.0011021051112151473,nan,0.0009771023968732952,0.0012313671779438558,0.0,0.012405584566295147,0.00961318425834179,nan,985.1810931077275,977.931026126831,nan,1882.184784046057,1870.559049051409,nan,0.0,0.0,976.8651542905453,1869.9811187825842,0,1709.0,973.0,973.0,23.0,1805.0,1805.0,0.0,0.0,0.0,3,9
5,1,0.0,0.0,1.8115663381759077,12.381735106930137,27.009049045853317,183.11780236708,0.009063859470188618,0.0057984283193945885,0.002960250247269869,0.00025940313935279846,0.0009460593573749065,0.0010528722777962685,0.15414194435304146,3.141441765874341,2.566267793540219,0.0,0.0,0.0032959487289190292,0.010467689484357834,0.015304799191653728,0.015304799191653728,0.0,0.0,0.001669646394632173,0.009337658451681852,0.0069076851779676,0.0040963202104350935,0.009323262609541416,0.006759746931493282,0.004013122990727425,0.0,0.0,0.0008850232698023319,0.008392462506890297,0.004180971998721361,0.0008087281603366137,0.0,0.0,0.00041368176489788337,0.0003865821976521273,0.0014675623784687268,0.0016155415327165962,0.009590295143425465,0.0076905470341444016,0.005065995268523693,2461.1720799151485,2466.552899458719,2485.0886386360467,615.1887872944925,603.727662323239,599.9675661679987,0.0,0.0,0.0,2487.6042323781403,599.4601033487685,0,2460.0,2416.0,2416.0,578.0,637.0,637.0,0.0,0.0,0.0,1,3
5,2,0.0,0.0,1.4084687568247318,41.934905466623604,55.19020440801978,204.89181672292762,0.010147249326109886,0.008316166698932648,0.00474555604159832,0.0012207217514514923,0.0012664981186389923,0.0012664985843002796,5.563272519383822,2.603481535976968,2.21439007962684,0.0,0.0,0.0028381780721247196,0.015609979629516602,0.015609979629516602,0.015609979629516602,0.0,0.0,0.0020561587690872,0.011920098199722458,0.010152723401033808,0.006057586823643791,0.011139086447656155,0.00936903990805149,0.00588998245075345,0.0,0.0,0.0012054627295583487,0.009140154346823692,0.005828946363180876,0.0011749446857720613,0.0,0.0,0.00030665616653670385,0.0020628596370037156,0.0026131900922339475,0.002616505930863527,0.013534752652049065,0.01124589890241623,0.007217517588287592,827.8481317093306,809.3660692246727,807.5780741053131,607.3428177152638,663.8672589039998,653.5890917379178,0.0,0.0,0.0,809.7627424314096,653.2275011825923,0,805.0,729.0,897.0,573.0,704.0,650.0,0.0,0.0,0.0,2,4
5,3,0.0,0.0,1.0959487294312567,3.830106094479561,12.386114455759525,123.98722971486859,0.00865568034350872,0.007660028990358114,0.0013122758828103542,0.0005569541826844215,0.0005798423662781715,0.0016632333863526583,3.8527188585788594,4.027945210838036,26.147351152529097,0.0,0.0,0.002609292743727565,0.01110856793820858,0.011856259778141975,0.011856259778141975,0.0,0.0,0.0011873767382787179,0.009364562578189635,0.008116719826841104,0.0033471163165744834,0.00952925905585289,0.008255130611360073,0.0027466239407658577,0.0,0.0,0.0004577706567943096,0.00804150477051735,0.00440985755994916,0.00041199359111487865,0.0,0.0,0.0005124632770644232,0.0007011606519156127,0.0012115846615593352,0.0022687851098779905,0.009929808788001537,0.00881971511989832,0.005127031356096268,542.1834219372491,576.1813436493528,541.7873651384017,905.264081397659,895.3299669118313,912.5720524176261,0.0,0.0,0.0,518.6123694085252,924.6800475123505,0,538.0,604.0,604.0,864.0,878.0,878.0,0.0,0.0,0.0,3,5
5,4,0.0,0.0,0.7302052336744964,3.85037006996572,13.064088060054928,110.17958490899764,0.010925459675490856,0.00860608834773302,0.001144426641985774,0.00024414435029029846,0.0004272526130080223,0.001541161211207509,0.19288665724494314,0.16603177860335452,8.790859396160085,0.0,0.0,0.0014496070798486471,0.012390325777232647,0.011184862814843655,0.011184862814843655,0.0,0.0,0.0008818903788339328,0.011160492956422378,0.008923557418070306,0.003298888736459105,0.01121538132429123,0.009033340960741043,0.0024414435029029846,0.0,0.0,0.0004577706567943096,0.009842068888247013,0.005920500494539738,0.00038147554732859135,0.0,0.0,0.00016699523741332684,0.0004005008205288222,0.0008474407511266143,0.0024264204201433523,0.011444266885519028,0.009445334784686565,0.005172808654606342,1251.101258652382,1241.3922560788637,1225.366625028767,1605.8754864623043,1652.0994959796437,1641.6634815588804,0.0,0.0,0.0,1229.7485852869847,1649.2843498308332,0,1256.0,1209.0,1209.0,1607.0,1691.0,1691.0,0.0,0.0,0.0,4,9
6,1,0.0,0.0,1.7661707480438054,14.115190521813929,33.67847751826048,290.3282698879484,0.013477531261742115,0.01095597818493843,0.0014496070798486471,0.0,0.0012970175594091415,0.0005340657662600279,1.2408288079068985,4.41547614339207,4.474225883265903,0.0,0.0,0.0017395284958183765,0.015609979629516602,0.015609979629516602,0.015609979629516602,nan,0.0,0.0012597508901881637,0.014506876178637131,0.012450453796029753,0.0038706307312279813,0.015609979629516602,0.01187151949852705,0.0018616006709635258,0.0,0.0,0.0009155413135886192,0.010498207062482834,0.00758373411372304,0.0009155413135886192,nan,0.0,0.00010262298620982158,0.0015036839923537474,0.0021745605510562066,0.003605218903042015,0.015609979629516602,0.014671549899503589,0.005951018538326025,981.873353461208,973.370282248016,956.8728446365593,373.5198721334893,406.5101704580478,424.8389035018901,0.0,0.0,0.0,954.3605082124574,421.13662542662115,0,982.0,982.0,982.0,379.0,380.0,383.0,0.0,0.0,0.0,1,3
6,2,0.0,0.0,1.1962005032692105,0.9308003457263112,35.908736262936145,131.38442249409854,0.010933089070022106,0.00747692072764039,0.0028076600283384323,0.00026703253388404846,0.0009918361902236938,0.0017853057943284512,0.006227642900866639,0.9722915799160192,5.492293792811059,0.0,0.0,0.0028534370940178633,0.012359808199107647,0.015609979629516602,0.015609979629516602,nan,0.0,0.0018778657822122614,0.011214461996702545,0.008590606761467978,0.0049874510304103005,0.011177233420312405,0.008484016172587872,0.004974441137164831,0.0,0.0,0.001190203707665205,0.010482948273420334,0.005645838100463152,0.001190203707665205,nan,0.0,0.0003231837492939228,0.00038555604273798384,0.0014640935198809745,0.002364223501555269,0.011482414091005921,0.009475852362811565,0.006408789195120335,2518.9393114775785,2506.099215991543,2517.13547492489,348.81306556857385,402.9908298419675,406.1486610016514,0.0,0.0,0.0,2517.366738792089,400.6612382796189,0,2519.0,2472.0,2474.0,349.0,449.0,449.0,0.0,0.0,0.0,2,4
